condition,target,domain,priorWeight,label,prob
item33,bedsideTable,table,0.05,type,0.2285
item33,bedsideTable,table,0.05,basicLevel,0.4511
item33,bedsideTable,table,0.05,superDomain,0.3204
item12,blackBear,bear,0.005,type,0.535
item12,blackBear,bear,0.005,basicLevel,0.2791
item12,blackBear,bear,0.005,superDomain,0.1859
item12,polarBear,bear,0.005,type,0.5352
item12,polarBear,bear,0.005,basicLevel,0.279
item12,polarBear,bear,0.005,superDomain,0.1858
item12,pandaBear,bear,0.005,type,0.5307
item12,pandaBear,bear,0.005,basicLevel,0.2817
item12,pandaBear,bear,0.005,superDomain,0.1876
item12,grizzlyBear,bear,0.005,type,0.5323
item12,grizzlyBear,bear,0.005,basicLevel,0.2807
item12,grizzlyBear,bear,0.005,superDomain,0.187
item22,blackBear,bear,0.005,type,0.4182
item22,blackBear,bear,0.005,basicLevel,0.4364
item22,blackBear,bear,0.005,superDomain,0.1453
item22,polarBear,bear,0.005,type,0.4185
item22,polarBear,bear,0.005,basicLevel,0.4363
item22,polarBear,bear,0.005,superDomain,0.1453
item22,pandaBear,bear,0.005,type,0.4141
item22,pandaBear,bear,0.005,basicLevel,0.4395
item22,pandaBear,bear,0.005,superDomain,0.1464
item22,grizzlyBear,bear,0.005,type,0.4156
item22,grizzlyBear,bear,0.005,basicLevel,0.4384
item22,grizzlyBear,bear,0.005,superDomain,0.146
item23,blackBear,bear,0.005,type,0.3899
item23,blackBear,bear,0.005,basicLevel,0.4069
item23,blackBear,bear,0.005,superDomain,0.2033
item23,polarBear,bear,0.005,type,0.3901
item23,polarBear,bear,0.005,basicLevel,0.4067
item23,polarBear,bear,0.005,superDomain,0.2032
item23,pandaBear,bear,0.005,type,0.3859
item23,pandaBear,bear,0.005,basicLevel,0.4096
item23,pandaBear,bear,0.005,superDomain,0.2046
item23,grizzlyBear,bear,0.005,type,0.3874
item23,grizzlyBear,bear,0.005,basicLevel,0.4085
item23,grizzlyBear,bear,0.005,superDomain,0.2041
item33,blackBear,bear,0.005,type,0.324
item33,blackBear,bear,0.005,basicLevel,0.3381
item33,blackBear,bear,0.005,superDomain,0.3378
item33,polarBear,bear,0.005,type,0.3242
item33,polarBear,bear,0.005,basicLevel,0.338
item33,polarBear,bear,0.005,superDomain,0.3377
item33,pandaBear,bear,0.005,type,0.3203
item33,pandaBear,bear,0.005,basicLevel,0.34
item33,pandaBear,bear,0.005,superDomain,0.3397
item33,grizzlyBear,bear,0.005,type,0.3217
item33,grizzlyBear,bear,0.005,basicLevel,0.3393
item33,grizzlyBear,bear,0.005,superDomain,0.339
item12,eagle,bird,0.005,type,0.5427
item12,eagle,bird,0.005,basicLevel,0.2751
item12,eagle,bird,0.005,superDomain,0.1822
item12,parrot,bird,0.005,type,0.5398
item12,parrot,bird,0.005,basicLevel,0.2769
item12,parrot,bird,0.005,superDomain,0.1834
item12,pigeon,bird,0.005,type,0.5405
item12,pigeon,bird,0.005,basicLevel,0.2764
item12,pigeon,bird,0.005,superDomain,0.183
item12,hummingBird,bird,0.005,type,0.5321
item12,hummingBird,bird,0.005,basicLevel,0.2815
item12,hummingBird,bird,0.005,superDomain,0.1864
item22,eagle,bird,0.005,type,0.4256
item22,eagle,bird,0.005,basicLevel,0.4315
item22,eagle,bird,0.005,superDomain,0.1429
item22,parrot,bird,0.005,type,0.4227
item22,parrot,bird,0.005,basicLevel,0.4337
item22,parrot,bird,0.005,superDomain,0.1436
item22,pigeon,bird,0.005,type,0.4235
item22,pigeon,bird,0.005,basicLevel,0.4331
item22,pigeon,bird,0.005,superDomain,0.1434
item22,hummingBird,bird,0.005,type,0.4152
item22,hummingBird,bird,0.005,basicLevel,0.4393
item22,hummingBird,bird,0.005,superDomain,0.1455
item23,eagle,bird,0.005,type,0.3972
item23,eagle,bird,0.005,basicLevel,0.4027
item23,eagle,bird,0.005,superDomain,0.2
item23,parrot,bird,0.005,type,0.3944
item23,parrot,bird,0.005,basicLevel,0.4046
item23,parrot,bird,0.005,superDomain,0.201
item23,pigeon,bird,0.005,type,0.3952
item23,pigeon,bird,0.005,basicLevel,0.4041
item23,pigeon,bird,0.005,superDomain,0.2007
item23,hummingBird,bird,0.005,type,0.3871
item23,hummingBird,bird,0.005,basicLevel,0.4095
item23,hummingBird,bird,0.005,superDomain,0.2034
item33,eagle,bird,0.005,type,0.331
item33,eagle,bird,0.005,basicLevel,0.3356
item33,eagle,bird,0.005,superDomain,0.3334
item33,parrot,bird,0.005,type,0.3284
item33,parrot,bird,0.005,basicLevel,0.3369
item33,parrot,bird,0.005,superDomain,0.3347
item33,pigeon,bird,0.005,type,0.3291
item33,pigeon,bird,0.005,basicLevel,0.3366
item33,pigeon,bird,0.005,superDomain,0.3343
item33,hummingBird,bird,0.005,type,0.3217
item33,hummingBird,bird,0.005,basicLevel,0.3403
item33,hummingBird,bird,0.005,superDomain,0.338
item12,gummyBears,candy,0.005,type,0.5317
item12,gummyBears,candy,0.005,basicLevel,0.2812
item12,gummyBears,candy,0.005,superDomain,0.1871
item12,jellyBeans,candy,0.005,type,0.5349
item12,jellyBeans,candy,0.005,basicLevel,0.2793
item12,jellyBeans,candy,0.005,superDomain,0.1858
item12,skittles,candy,0.005,type,0.5366
item12,skittles,candy,0.005,basicLevel,0.2782
item12,skittles,candy,0.005,superDomain,0.1851
item12,mnMs,candy,0.005,type,0.5337
item12,mnMs,candy,0.005,basicLevel,0.28
item12,mnMs,candy,0.005,superDomain,0.1863
item22,gummyBears,candy,0.005,type,0.415
item22,gummyBears,candy,0.005,basicLevel,0.4389
item22,gummyBears,candy,0.005,superDomain,0.146
item22,jellyBeans,candy,0.005,type,0.4181
item22,jellyBeans,candy,0.005,basicLevel,0.4366
item22,jellyBeans,candy,0.005,superDomain,0.1453
item22,skittles,candy,0.005,type,0.4198
item22,skittles,candy,0.005,basicLevel,0.4353
item22,skittles,candy,0.005,superDomain,0.1448
item22,mnMs,candy,0.005,type,0.417
item22,mnMs,candy,0.005,basicLevel,0.4375
item22,mnMs,candy,0.005,superDomain,0.1456
item23,gummyBears,candy,0.005,type,0.3868
item23,gummyBears,candy,0.005,basicLevel,0.4091
item23,gummyBears,candy,0.005,superDomain,0.2042
item23,jellyBeans,candy,0.005,type,0.3898
item23,jellyBeans,candy,0.005,basicLevel,0.407
item23,jellyBeans,candy,0.005,superDomain,0.2031
item23,skittles,candy,0.005,type,0.3915
item23,skittles,candy,0.005,basicLevel,0.4059
item23,skittles,candy,0.005,superDomain,0.2026
item23,mnMs,candy,0.005,type,0.3887
item23,mnMs,candy,0.005,basicLevel,0.4078
item23,mnMs,candy,0.005,superDomain,0.2035
item33,gummyBears,candy,0.005,type,0.3212
item33,gummyBears,candy,0.005,basicLevel,0.3397
item33,gummyBears,candy,0.005,superDomain,0.3391
item33,jellyBeans,candy,0.005,type,0.324
item33,jellyBeans,candy,0.005,basicLevel,0.3383
item33,jellyBeans,candy,0.005,superDomain,0.3377
item33,skittles,candy,0.005,type,0.3255
item33,skittles,candy,0.005,basicLevel,0.3375
item33,skittles,candy,0.005,superDomain,0.3369
item33,mnMs,candy,0.005,type,0.323
item33,mnMs,candy,0.005,basicLevel,0.3388
item33,mnMs,candy,0.005,superDomain,0.3382
item12,convertible,car,0.005,type,0.5308
item12,convertible,car,0.005,basicLevel,0.2843
item12,convertible,car,0.005,superDomain,0.1849
item12,minivan,car,0.005,type,0.5354
item12,minivan,car,0.005,basicLevel,0.2815
item12,minivan,car,0.005,superDomain,0.1831
item12,sportsCar,car,0.005,type,0.5341
item12,sportsCar,car,0.005,basicLevel,0.2823
item12,sportsCar,car,0.005,superDomain,0.1836
item12,suv,car,0.005,type,0.5413
item12,suv,car,0.005,basicLevel,0.2779
item12,suv,car,0.005,superDomain,0.1808
item22,convertible,car,0.005,type,0.4133
item22,convertible,car,0.005,basicLevel,0.4427
item22,convertible,car,0.005,superDomain,0.144
item22,minivan,car,0.005,type,0.4178
item22,minivan,car,0.005,basicLevel,0.4393
item22,minivan,car,0.005,superDomain,0.1429
item22,sportsCar,car,0.005,type,0.4165
item22,sportsCar,car,0.005,basicLevel,0.4403
item22,sportsCar,car,0.005,superDomain,0.1432
item22,suv,car,0.005,type,0.4236
item22,suv,car,0.005,basicLevel,0.4349
item22,suv,car,0.005,superDomain,0.1415
item23,convertible,car,0.005,type,0.3855
item23,convertible,car,0.005,basicLevel,0.413
item23,convertible,car,0.005,superDomain,0.2015
item23,minivan,car,0.005,type,0.3899
item23,minivan,car,0.005,basicLevel,0.41
item23,minivan,car,0.005,superDomain,0.2001
item23,sportsCar,car,0.005,type,0.3887
item23,sportsCar,car,0.005,basicLevel,0.4108
item23,sportsCar,car,0.005,superDomain,0.2005
item23,suv,car,0.005,type,0.3956
item23,suv,car,0.005,basicLevel,0.4062
item23,suv,car,0.005,superDomain,0.1982
item33,convertible,car,0.005,type,0.3209
item33,convertible,car,0.005,basicLevel,0.3437
item33,convertible,car,0.005,superDomain,0.3354
item33,minivan,car,0.005,type,0.3249
item33,minivan,car,0.005,basicLevel,0.3417
item33,minivan,car,0.005,superDomain,0.3334
item33,sportsCar,car,0.005,type,0.3238
item33,sportsCar,car,0.005,basicLevel,0.3422
item33,sportsCar,car,0.005,superDomain,0.334
item33,suv,car,0.005,type,0.3302
item33,suv,car,0.005,basicLevel,0.339
item33,suv,car,0.005,superDomain,0.3308
item12,dalmatian,dog,0.005,type,0.5316
item12,dalmatian,dog,0.005,basicLevel,0.2824
item12,dalmatian,dog,0.005,superDomain,0.186
item12,pug,dog,0.005,type,0.5402
item12,pug,dog,0.005,basicLevel,0.2772
item12,pug,dog,0.005,superDomain,0.1826
item12,germanShepherd,dog,0.005,type,0.5262
item12,germanShepherd,dog,0.005,basicLevel,0.2856
item12,germanShepherd,dog,0.005,superDomain,0.1881
item12,husky,dog,0.005,type,0.5371
item12,husky,dog,0.005,basicLevel,0.279
item12,husky,dog,0.005,superDomain,0.1838
item22,dalmatian,dog,0.005,type,0.4146
item22,dalmatian,dog,0.005,basicLevel,0.4404
item22,dalmatian,dog,0.005,superDomain,0.145
item22,pug,dog,0.005,type,0.423
item22,pug,dog,0.005,basicLevel,0.4341
item22,pug,dog,0.005,superDomain,0.143
item22,germanShepherd,dog,0.005,type,0.4093
item22,germanShepherd,dog,0.005,basicLevel,0.4443
item22,germanShepherd,dog,0.005,superDomain,0.1463
item22,husky,dog,0.005,type,0.42
item22,husky,dog,0.005,basicLevel,0.4363
item22,husky,dog,0.005,superDomain,0.1437
item23,dalmatian,dog,0.005,type,0.3865
item23,dalmatian,dog,0.005,basicLevel,0.4106
item23,dalmatian,dog,0.005,superDomain,0.2029
item23,pug,dog,0.005,type,0.3947
item23,pug,dog,0.005,basicLevel,0.4051
item23,pug,dog,0.005,superDomain,0.2001
item23,germanShepherd,dog,0.005,type,0.3814
item23,germanShepherd,dog,0.005,basicLevel,0.414
item23,germanShepherd,dog,0.005,superDomain,0.2046
item23,husky,dog,0.005,type,0.3918
item23,husky,dog,0.005,basicLevel,0.4071
item23,husky,dog,0.005,superDomain,0.2011
item33,dalmatian,dog,0.005,type,0.3213
item33,dalmatian,dog,0.005,basicLevel,0.3414
item33,dalmatian,dog,0.005,superDomain,0.3373
item33,pug,dog,0.005,type,0.3289
item33,pug,dog,0.005,basicLevel,0.3376
item33,pug,dog,0.005,superDomain,0.3335
item33,germanShepherd,dog,0.005,type,0.3166
item33,germanShepherd,dog,0.005,basicLevel,0.3437
item33,germanShepherd,dog,0.005,superDomain,0.3396
item33,husky,dog,0.005,type,0.3262
item33,husky,dog,0.005,basicLevel,0.3389
item33,husky,dog,0.005,superDomain,0.3349
item12,clownFish,fish,0.005,type,0.5305
item12,clownFish,fish,0.005,basicLevel,0.2825
item12,clownFish,fish,0.005,superDomain,0.1871
item12,goldFish,fish,0.005,type,0.5337
item12,goldFish,fish,0.005,basicLevel,0.2805
item12,goldFish,fish,0.005,superDomain,0.1858
item12,swordFish,fish,0.005,type,0.5342
item12,swordFish,fish,0.005,basicLevel,0.2802
item12,swordFish,fish,0.005,superDomain,0.1856
item12,catfish,fish,0.005,type,0.5374
item12,catfish,fish,0.005,basicLevel,0.2783
item12,catfish,fish,0.005,superDomain,0.1843
item22,clownFish,fish,0.005,type,0.4136
item22,clownFish,fish,0.005,basicLevel,0.4405
item22,clownFish,fish,0.005,superDomain,0.1459
item22,goldFish,fish,0.005,type,0.4168
item22,goldFish,fish,0.005,basicLevel,0.4381
item22,goldFish,fish,0.005,superDomain,0.1451
item22,swordFish,fish,0.005,type,0.4172
item22,swordFish,fish,0.005,basicLevel,0.4378
item22,swordFish,fish,0.005,superDomain,0.145
item22,catfish,fish,0.005,type,0.4204
item22,catfish,fish,0.005,basicLevel,0.4354
item22,catfish,fish,0.005,superDomain,0.1442
item23,clownFish,fish,0.005,type,0.3855
item23,clownFish,fish,0.005,basicLevel,0.4105
item23,clownFish,fish,0.005,superDomain,0.2039
item23,goldFish,fish,0.005,type,0.3886
item23,goldFish,fish,0.005,basicLevel,0.4085
item23,goldFish,fish,0.005,superDomain,0.2029
item23,swordFish,fish,0.005,type,0.389
item23,swordFish,fish,0.005,basicLevel,0.4082
item23,swordFish,fish,0.005,superDomain,0.2028
item23,catfish,fish,0.005,type,0.3921
item23,catfish,fish,0.005,basicLevel,0.4061
item23,catfish,fish,0.005,superDomain,0.2017
item33,clownFish,fish,0.005,type,0.3202
item33,clownFish,fish,0.005,basicLevel,0.341
item33,clownFish,fish,0.005,superDomain,0.3388
item33,goldFish,fish,0.005,type,0.3231
item33,goldFish,fish,0.005,basicLevel,0.3396
item33,goldFish,fish,0.005,superDomain,0.3374
item33,swordFish,fish,0.005,type,0.3235
item33,swordFish,fish,0.005,basicLevel,0.3394
item33,swordFish,fish,0.005,superDomain,0.3372
item33,catfish,fish,0.005,type,0.3263
item33,catfish,fish,0.005,basicLevel,0.3379
item33,catfish,fish,0.005,superDomain,0.3358
item12,rose,flower,0.005,type,0.546
item12,rose,flower,0.005,basicLevel,0.2712
item12,rose,flower,0.005,superDomain,0.1828
item12,tulip,flower,0.005,type,0.541
item12,tulip,flower,0.005,basicLevel,0.2742
item12,tulip,flower,0.005,superDomain,0.1848
item12,daisy,flower,0.005,type,0.5423
item12,daisy,flower,0.005,basicLevel,0.2734
item12,daisy,flower,0.005,superDomain,0.1843
item12,sunflower,flower,0.005,type,0.5365
item12,sunflower,flower,0.005,basicLevel,0.2769
item12,sunflower,flower,0.005,superDomain,0.1866
item22,rose,flower,0.005,type,0.4296
item22,rose,flower,0.005,basicLevel,0.4267
item22,rose,flower,0.005,superDomain,0.1438
item22,tulip,flower,0.005,type,0.4245
item22,tulip,flower,0.005,basicLevel,0.4304
item22,tulip,flower,0.005,superDomain,0.145
item22,daisy,flower,0.005,type,0.4259
item22,daisy,flower,0.005,basicLevel,0.4294
item22,daisy,flower,0.005,superDomain,0.1447
item22,sunflower,flower,0.005,type,0.4202
item22,sunflower,flower,0.005,basicLevel,0.4337
item22,sunflower,flower,0.005,superDomain,0.1461
item23,rose,flower,0.005,type,0.4007
item23,rose,flower,0.005,basicLevel,0.3981
item23,rose,flower,0.005,superDomain,0.2012
item23,tulip,flower,0.005,type,0.3958
item23,tulip,flower,0.005,basicLevel,0.4013
item23,tulip,flower,0.005,superDomain,0.2028
item23,daisy,flower,0.005,type,0.3971
item23,daisy,flower,0.005,basicLevel,0.4005
item23,daisy,flower,0.005,superDomain,0.2024
item23,sunflower,flower,0.005,type,0.3916
item23,sunflower,flower,0.005,basicLevel,0.4042
item23,sunflower,flower,0.005,superDomain,0.2043
item33,rose,flower,0.005,type,0.3336
item33,rose,flower,0.005,basicLevel,0.3314
item33,rose,flower,0.005,superDomain,0.335
item33,tulip,flower,0.005,type,0.3291
item33,tulip,flower,0.005,basicLevel,0.3336
item33,tulip,flower,0.005,superDomain,0.3373
item33,daisy,flower,0.005,type,0.3303
item33,daisy,flower,0.005,basicLevel,0.333
item33,daisy,flower,0.005,superDomain,0.3367
item33,sunflower,flower,0.005,type,0.3251
item33,sunflower,flower,0.005,basicLevel,0.3356
item33,sunflower,flower,0.005,superDomain,0.3393
item12,poloShirt,shirt,0.005,type,0.5359
item12,poloShirt,shirt,0.005,basicLevel,0.2801
item12,poloShirt,shirt,0.005,superDomain,0.184
item12,dressShirt,shirt,0.005,type,0.5346
item12,dressShirt,shirt,0.005,basicLevel,0.2808
item12,dressShirt,shirt,0.005,superDomain,0.1845
item12,hawaiiShirt,shirt,0.005,type,0.5255
item12,hawaiiShirt,shirt,0.005,basicLevel,0.2863
item12,hawaiiShirt,shirt,0.005,superDomain,0.1881
item12,tShirt,shirt,0.005,type,0.539
item12,tShirt,shirt,0.005,basicLevel,0.2782
item12,tShirt,shirt,0.005,superDomain,0.1828
item22,poloShirt,shirt,0.005,type,0.4186
item22,poloShirt,shirt,0.005,basicLevel,0.4376
item22,poloShirt,shirt,0.005,superDomain,0.1438
item22,dressShirt,shirt,0.005,type,0.4174
item22,dressShirt,shirt,0.005,basicLevel,0.4385
item22,dressShirt,shirt,0.005,superDomain,0.1441
item22,hawaiiShirt,shirt,0.005,type,0.4085
item22,hawaiiShirt,shirt,0.005,basicLevel,0.4452
item22,hawaiiShirt,shirt,0.005,superDomain,0.1463
item22,tShirt,shirt,0.005,type,0.4217
item22,tShirt,shirt,0.005,basicLevel,0.4353
item22,tShirt,shirt,0.005,superDomain,0.143
item23,poloShirt,shirt,0.005,type,0.3905
item23,poloShirt,shirt,0.005,basicLevel,0.4083
item23,poloShirt,shirt,0.005,superDomain,0.2012
item23,dressShirt,shirt,0.005,type,0.3894
item23,dressShirt,shirt,0.005,basicLevel,0.4091
item23,dressShirt,shirt,0.005,superDomain,0.2016
item23,hawaiiShirt,shirt,0.005,type,0.3807
item23,hawaiiShirt,shirt,0.005,basicLevel,0.4149
item23,hawaiiShirt,shirt,0.005,superDomain,0.2044
item23,tShirt,shirt,0.005,type,0.3936
item23,tShirt,shirt,0.005,basicLevel,0.4062
item23,tShirt,shirt,0.005,superDomain,0.2002
item33,poloShirt,shirt,0.005,type,0.3251
item33,poloShirt,shirt,0.005,basicLevel,0.3399
item33,poloShirt,shirt,0.005,superDomain,0.335
item33,dressShirt,shirt,0.005,type,0.324
item33,dressShirt,shirt,0.005,basicLevel,0.3404
item33,dressShirt,shirt,0.005,superDomain,0.3355
item33,hawaiiShirt,shirt,0.005,type,0.3161
item33,hawaiiShirt,shirt,0.005,basicLevel,0.3445
item33,hawaiiShirt,shirt,0.005,superDomain,0.3395
item33,tShirt,shirt,0.005,type,0.3279
item33,tShirt,shirt,0.005,basicLevel,0.3385
item33,tShirt,shirt,0.005,superDomain,0.3336
item12,coffeeTable,table,0.005,type,0.5343
item12,coffeeTable,table,0.005,basicLevel,0.2832
item12,coffeeTable,table,0.005,superDomain,0.1825
item12,diningTable,table,0.005,type,0.5335
item12,diningTable,table,0.005,basicLevel,0.2837
item12,diningTable,table,0.005,superDomain,0.1828
item12,picnicTable,table,0.005,type,0.5334
item12,picnicTable,table,0.005,basicLevel,0.2838
item12,picnicTable,table,0.005,superDomain,0.1828
item12,bedsideTable,table,0.005,type,0.5319
item12,bedsideTable,table,0.005,basicLevel,0.2847
item12,bedsideTable,table,0.005,superDomain,0.1834
item22,coffeeTable,table,0.005,type,0.4164
item22,coffeeTable,table,0.005,basicLevel,0.4414
item22,coffeeTable,table,0.005,superDomain,0.1422
item22,diningTable,table,0.005,type,0.4156
item22,diningTable,table,0.005,basicLevel,0.442
item22,diningTable,table,0.005,superDomain,0.1424
item22,picnicTable,table,0.005,type,0.4155
item22,picnicTable,table,0.005,basicLevel,0.4421
item22,picnicTable,table,0.005,superDomain,0.1424
item22,bedsideTable,table,0.005,type,0.4141
item22,bedsideTable,table,0.005,basicLevel,0.4432
item22,bedsideTable,table,0.005,superDomain,0.1428
item23,coffeeTable,table,0.005,type,0.3887
item23,coffeeTable,table,0.005,basicLevel,0.4121
item23,coffeeTable,table,0.005,superDomain,0.1991
item23,diningTable,table,0.005,type,0.3879
item23,diningTable,table,0.005,basicLevel,0.4127
item23,diningTable,table,0.005,superDomain,0.1994
item23,picnicTable,table,0.005,type,0.3879
item23,picnicTable,table,0.005,basicLevel,0.4127
item23,picnicTable,table,0.005,superDomain,0.1994
item23,bedsideTable,table,0.005,type,0.3865
item23,bedsideTable,table,0.005,basicLevel,0.4137
item23,bedsideTable,table,0.005,superDomain,0.1999
item33,coffeeTable,table,0.005,type,0.3242
item33,coffeeTable,table,0.005,basicLevel,0.3437
item33,coffeeTable,table,0.005,superDomain,0.3321
item33,diningTable,table,0.005,type,0.3235
item33,diningTable,table,0.005,basicLevel,0.3441
item33,diningTable,table,0.005,superDomain,0.3325
item33,picnicTable,table,0.005,type,0.3234
item33,picnicTable,table,0.005,basicLevel,0.3441
item33,picnicTable,table,0.005,superDomain,0.3325
item33,bedsideTable,table,0.005,type,0.3221
item33,bedsideTable,table,0.005,basicLevel,0.3448
item33,bedsideTable,table,0.005,superDomain,0.3332
