workerid,rt,item,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
16,3400,banana_yellow,0.97,16,English,1,Female,29,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3IOEN3P9S7ICBN56OSSPGGPYU2W167,16,Submitted,Thu Oct 06 02:14:45 PDT 2016,Wed Oct 05 09:21:56 PDT 2016,Wed Oct 05 09:34:45 PDT 2016,,,,,,[],{},1.5862666666666667
16,2543,pear_green,0.98,17,English,1,Female,29,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3IOEN3P9S7ICBN56OSSPGGPYU2W167,16,Submitted,Thu Oct 06 02:14:45 PDT 2016,Wed Oct 05 09:21:56 PDT 2016,Wed Oct 05 09:34:45 PDT 2016,,,,,,[],{},1.5862666666666667
16,3208,carrot_purple,0,18,English,1,Female,29,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3IOEN3P9S7ICBN56OSSPGGPYU2W167,16,Submitted,Thu Oct 06 02:14:45 PDT 2016,Wed Oct 05 09:21:56 PDT 2016,Wed Oct 05 09:34:45 PDT 2016,,,,,,[],{},1.5862666666666667
16,2896,tomato_red,0.98,19,English,1,Female,29,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3IOEN3P9S7ICBN56OSSPGGPYU2W167,16,Submitted,Thu Oct 06 02:14:45 PDT 2016,Wed Oct 05 09:21:56 PDT 2016,Wed Oct 05 09:34:45 PDT 2016,,,,,,[],{},1.5862666666666667
16,4794,apple_yellow,0.78,20,English,1,Female,29,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3IOEN3P9S7ICBN56OSSPGGPYU2W167,16,Submitted,Thu Oct 06 02:14:45 PDT 2016,Wed Oct 05 09:21:56 PDT 2016,Wed Oct 05 09:34:45 PDT 2016,,,,,,[],{},1.5862666666666667
16,2480,orange_orange,1,21,English,1,Female,29,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3IOEN3P9S7ICBN56OSSPGGPYU2W167,16,Submitted,Thu Oct 06 02:14:45 PDT 2016,Wed Oct 05 09:21:56 PDT 2016,Wed Oct 05 09:34:45 PDT 2016,,,,,,[],{},1.5862666666666667
16,2790,banana_blue,0.01,22,English,1,Female,29,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3IOEN3P9S7ICBN56OSSPGGPYU2W167,16,Submitted,Thu Oct 06 02:14:45 PDT 2016,Wed Oct 05 09:21:56 PDT 2016,Wed Oct 05 09:34:45 PDT 2016,,,,,,[],{},1.5862666666666667
16,2530,apple_blue,0.01,23,English,1,Female,29,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3IOEN3P9S7ICBN56OSSPGGPYU2W167,16,Submitted,Thu Oct 06 02:14:45 PDT 2016,Wed Oct 05 09:21:56 PDT 2016,Wed Oct 05 09:34:45 PDT 2016,,,,,,[],{},1.5862666666666667
17,16045,carrot_purple,0.35,2,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,1393,tomato_green,0.71,3,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,10749,avocado_red,0.63,4,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,1192,apple_yellow,0.33,5,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,839,avocado_green,0.7,6,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,1034,apple_green,0.41,7,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,774,pepper_green,0.7,8,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,1217,banana_yellow,0.3,9,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,817,apple_red,0.75,10,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,682,banana_blue,0.3,11,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,2341,apple_blue,0.17,12,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,1517,pepper_red,0.79,13,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,1257,avocado_black,0.43,14,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,1742,carrot_orange,0.69,15,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,930,pear_yellow,0.64,16,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,677,tomato_pink,0.38,17,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,934,pear_orange,0.64,18,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,1404,orange_purple,0.54,19,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,3886,banana_brown,0.65,20,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,1769,tomato_red,0.39,21,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,1377,pear_green,0.61,22,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
17,1446,pepper_orange,0.76,23,english,1,Male,32,,Yes,2,Windows,768,1366,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,31Q0U3WYDPEVFNJB72XHMUPUPDG176,17,Submitted,Thu Oct 06 02:15:01 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:35:01 PDT 2016,,,,,,[],{},1.1168833333333332
18,3441,banana_brown,0,2,English,2,Male,26,,Yes,2,Windows,900,1440,Firefox,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3R6P78PK7KAFH06L2OLLYDLIGZPTG9,18,Submitted,Thu Oct 06 02:17:54 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:37:54 PDT 2016,,,,,,[],{},1.6982
18,2436,pepper_green,1,3,English,2,Male,26,,Yes,2,Windows,900,1440,Firefox,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3R6P78PK7KAFH06L2OLLYDLIGZPTG9,18,Submitted,Thu Oct 06 02:17:54 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:37:54 PDT 2016,,,,,,[],{},1.6982
18,1976,banana_blue,0,4,English,2,Male,26,,Yes,2,Windows,900,1440,Firefox,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3R6P78PK7KAFH06L2OLLYDLIGZPTG9,18,Submitted,Thu Oct 06 02:17:54 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:37:54 PDT 2016,,,,,,[],{},1.6982
18,2470,avocado_red,0.89,5,English,2,Male,26,,Yes,2,Windows,900,1440,Firefox,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3R6P78PK7KAFH06L2OLLYDLIGZPTG9,18,Submitted,Thu Oct 06 02:17:54 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:37:54 PDT 2016,,,,,,[],{},1.6982
18,1946,pepper_red,1,6,English,2,Male,26,,Yes,2,Windows,900,1440,Firefox,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3R6P78PK7KAFH06L2OLLYDLIGZPTG9,18,Submitted,Thu Oct 06 02:17:54 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:37:54 PDT 2016,,,,,,[],{},1.6982
