gameid	 time	 roundNum	 condition	 nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs 	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
7257-5	1447957007158	80	filler	lobster	target	2	1	horse	distractor	1	2	bulldozer	distractor	3	3	1	1	0	lobster		1447957006082	lobster	False	False	True	lobster	NA	NA
7257-5	1447957014954	81	filler	bison	target	1	2	chick	distractor	3	3	piano	distractor	2	1	1	1	0	horns		1447957013827	horns	False	False	False	bison	NA	NA
7257-5	1447957021100	82	filler	santahat	target	2	2	strawberry	distractor	3	1	sheep	distractor	1	3	1	1	0	santa		1447957019819	santa	False	False	False	santahat	NA	NA
7257-5	1447957026430	83	colorOnly	small_white_teacup	target	2	1	small_pink_teacup	distractor	1	2	big_pink_teacup	distractor	3	3	1	1	0	white		1447957025431	white	False	True	False	teacup	small	white
7257-5	1447957031392	84	filler	lion	target	1	2	ketchup	distractor	3	1	camera	distractor	2	3	1	1	0	lion		1447957030513	lion	False	False	True	lion	NA	NA
7257-5	1447957036793	85	filler	ketchup	target	1	3	feather	distractor	3	2	polarbear	distractor	2	1	1	1	0	food		1447957035281	food	False	False	False	ketchup	NA	NA
7257-5	1447957042365	86	filler	flamingo	target	1	3	schoolbus	distractor	2	1	firehydrant	distractor	3	2	1	1	0	pelican		1447957040970	pelican	False	False	False	flamingo	NA	NA
7257-5	1447957047868	87	colorOnly	big_green_guitar	target	2	3	small_blue_guitar	distractor	3	2	big_blue_guitar	distractor	1	1	1	1	0	green		1447957046700	green	False	True	False	guitar	big	green
7257-5	1447957053525	88	filler	tennisball	target	3	1	firehydrant	distractor	1	2	camera	distractor	2	3	1	1	0	tennis		1447957052166	tennis	False	False	False	tennisball	NA	NA
7257-5	1447957062138	89	filler	raspberry	target	2	3	schoolbus	distractor	3	1	kiwi	distractor	1	2	1	1	0	red		1447957058700	red	False	False	False	raspberry	NA	NA
7257-5	1447957067887	90	colorOnly	big_blue_folder	target	1	1	small_green_folder	distractor	3	3	big_green_folder	distractor	2	2	1	1	0	blue		1447957066543	blue	False	True	False	folder	big	blue
7257-5	1447957072707	91	filler	santahat	target	1	1	lime	distractor	2	2	feather	distractor	3	3	1	1	0	santa		1447957071625	santa	False	False	False	santahat	NA	NA
7257-5	1447957078665	92	sizeOnly	small_red_candle	target	1	1	big_red_candle	distractor	2	3	big_blue_candle	distractor	3	2	1	1	0	small red		1447957077610	small red	True	True	False	candle	small	red
7257-5	1447957084876	93	filler	zucchini	target	2	1	bulldozer	distractor	3	3	tennisball	distractor	1	2	1	1	0	cucumber		1447957083720	cucumber	False	False	False	zucchini	NA	NA
7257-5	1447957090928	94	filler	carrot	target	1	1	raspberry	distractor	3	2	flamingo	distractor	2	3	1	1	0	carrot		1447957089112	carrot	False	False	True	carrot	NA	NA
7257-5	1447957095808	95	colorOnly	big_red_pepper	target	1	1	big_green_pepper	distractor	2	2	small_green_pepper	distractor	3	3	1	1	0	red		1447957094564	red	False	True	False	pepper	big	red
7257-5	1447957103500	96	filler	binoculars	target	3	2	carrot	distractor	2	1	chick	distractor	1	3	1	1	0	bionicular		1447957102547	bionicular	False	False	False	binoculars	NA	NA
7257-5	1447957109231	97	filler	watermelon	target	1	1	kitten	distractor	2	2	coconut	distractor	3	3	1	1	0	watermelon		1447957108184	watermelon	False	False	True	watermelon	NA	NA
7257-5	1447957115199	98	filler	cactus	target	1	3	hotdog	distractor	3	2	fireextinguisher	distractor	2	1	1	1	0	cactus		1447957113870	cactus	False	False	True	cactus	NA	NA
7257-5	1447957121648	99	filler	rhinoceros	target	3	1	watermelon	distractor	2	3	baseball	distractor	1	2	1	1	0	rhino		1447957120458	rhino	False	False	False	rhinoceros	NA	NA
7257-5	1447957127108	100	colorOnly	big_blue_tack	target	2	3	big_red_tack	distractor	1	1	small_red_tack	distractor	3	2	1	1	0	blue		1447957125857	blue	False	True	False	tack	big	blue
7257-5	1447957133057	101	filler	snowflake	target	1	1	carrot	distractor	3	3	hotdog	distractor	2	2	1	1	0	snowflake		1447957131833	snowflake	False	False	True	snowflake	NA	NA
7257-5	1447957139247	102	filler	garbagecan	target	3	3	clarinet	distractor	1	1	rubberduck	distractor	2	2	1	1	0	garbage		1447957138060	garbage	False	False	False	garbagecan	NA	NA
7257-5	1447957146490	103	filler	fireextinguisher	target	3	1	cherries	distractor	2	3	football	distractor	1	2	1	1	0	fire ext.		1447957145235	fire ext.	False	False	False	fireextinguisher	NA	NA
7257-5	1447957153347	104	filler	watermelon	distractor	2	2	horse	distractor	1	1	pumpkin	target	3	3	1	1	0	pumpkin		1447957151246	pumpkin	False	False	False	watermelon	NA	NA
7257-5	1447957158840	105	filler	car	target	1	2	snowflake	distractor	3	3	bear	distractor	2	1	1	1	0	car		1447957157737	car	False	False	True	car	NA	NA
7257-5	1447957165552	106	filler	grapefruit	target	2	3	egg	distractor	1	2	rubberduck	distractor	3	1	1	1	0	fruit		1447957164396	fruit	False	False	False	grapefruit	NA	NA
7257-5	1447957174841	107	colorAndSize	big_black_belt	target	3	1	small_brown_belt	distractor	2	2	small_brown_belt	distractor	1	3	2	1	1	biggest	yo, it's been real!	1447957171031___1447957172691	biggest	False	False	False	belt	big	black
7257-5	1447957193599	108	filler	coconut	target	2	2	rhinoceros	distractor	1	1	lime	distractor	3	3	2	1	1	thanks for not abandoning!    brown food	you too :)	1447957185963___1447957192691	thanks for not abandoning!    brown food	False	False	False	coconut	NA	NA
