gameid	 time	 roundNum	 condition	 nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs 	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
1596-3	1447691533562	11	filler	fireextinguisher	target	1	1	crocodile	distractor	3	3	cherries	distractor	2	2	1	1	0	fire extinguisher		1447691531820	fire extinguisher	False	False	False	fireextinguisher	NA	NA
1596-3	1447691543517	12	sizeOnly	small_purple_yarn	target	3	3	big_red_yarn	distractor	2	2	big_purple_yarn	distractor	1	1	1	1	0	smallest		1447691539658	smallest	False	False	False	yarn	small	purple
1596-3	1447691552474	13	filler	cherries	target	1	3	smokedetector	distractor	3	1	cactus	distractor	2	2	1	1	0	fruit		1447691550272	fruit	False	False	False	cherries	NA	NA
1596-3	1447691562939	14	sizeOnly	big_yellow_balloon	target	3	2	small_pink_balloon	distractor	2	3	small_yellow_balloon	distractor	1	1	1	1	0	largest		1447691561118	largest	False	False	False	balloon	big	yellow
1596-3	1447691571577	15	filler	lime	target	3	3	mailbox	distractor	1	2	polarbear	distractor	2	1	1	1	0	green		1447691568773	green	False	False	False	lime	NA	NA
1596-3	1447691580013	16	colorAndSize	big_red_flower	target	2	3	small_purple_flower	distractor	3	2	small_purple_flower	distractor	1	1	1	1	0	red		1447691576630	red	False	True	False	flower	big	red
1596-3	1447691589371	17	filler	elephant	target	2	2	cactus	distractor	3	3	artichoke	distractor	1	1	1	1	0	animal		1447691586795	animal	False	False	False	elephant	NA	NA
1596-3	1447691599081	18	filler	toilet	target	1	3	egg	distractor	3	2	binoculars	distractor	2	1	1	1	0	potty		1447691594499	potty	False	False	False	toilet	NA	NA
1596-3	1447691608526	19	filler	garlic	target	1	3	tomato	distractor	2	1	kiwi	distractor	3	2	1	1	0	white		1447691606240	white	False	False	False	garlic	NA	NA
1596-3	1447691619360	20	filler	basketball	target	1	1	tomato	distractor	3	3	pumpkin	distractor	2	2	1	1	0	ball		1447691613649	ball	False	False	False	basketball	NA	NA
1596-3	1447691629554	21	filler	santahat	target	2	2	kiwi	distractor	3	1	snowflake	distractor	1	3	1	1	0	hat		1447691624627	hat	False	False	False	santahat	NA	NA
1596-3	1447691639414	22	filler	tooth	target	2	1	teddybear	distractor	1	3	cherries	distractor	3	2	1	1	0	tooth		1447691637186	tooth	False	False	True	tooth	NA	NA
1596-3	1447691651065	23	colorAndSize	big_purple_bike	target	2	2	small_red_bike	distractor	1	1	small_red_bike	distractor	3	3	1	1	0	purple		1447691647237	purple	False	True	False	bike	big	purple
1596-3	1447691661063	24	colorOnly	small_pink_framee	target	3	3	small_green_framee	distractor	1	2	big_green_framee	distractor	2	1	1	1	0	pink		1447691654593	pink	False	True	False	framee	small	pink
1596-3	1447691675015	25	filler	football	target	3	1	rubberduck	distractor	1	2	polarbear	distractor	2	3	1	1	0	ball		1447691666023	ball	False	False	False	football	NA	NA
1596-3	1447691684479	26	colorOnly	big_green_rock	target	3	2	small_purple_rock	distractor	1	1	big_purple_rock	distractor	2	3	1	1	0	green		1447691680315	green	False	True	False	rock	big	green
1596-3	1447691694888	27	sizeOnly	small_orange_cushion	target	1	3	big_blue_cushion	distractor	3	2	big_orange_cushion	distractor	2	1	1	1	0	smallest		1447691690785	smallest	False	False	False	cushion	small	orange
1596-3	1447691708697	28	colorOnly	small_red_tack	target	2	1	small_blue_tack	distractor	1	3	big_blue_tack	distractor	3	2	1	1	0	red		1447691699171	red	False	True	False	tack	small	red
1596-3	1447691719046	29	sizeOnly	small_purple_stapler	target	1	2	big_purple_stapler	distractor	2	1	big_red_stapler	distractor	3	3	1	1	0	smallest		1447691716470	smallest	False	False	False	stapler	small	purple
1596-3	1447691726252	30	colorAndSize	big_blue_butterfly	target	3	1	small_purple_butterfly	distractor	2	3	small_purple_butterfly	distractor	1	2	1	1	0	blue		1447691724618	blue	False	True	False	butterfly	big	blue
1596-3	1447691734289	31	filler	flamingo	target	2	2	cactus	distractor	3	1	baseball	distractor	1	3	1	1	0	pink		1447691729677	pink	False	False	False	flamingo	NA	NA
1596-3	1447691744900	32	sizeOnly	small_blue_candle	target	1	3	big_red_candle	distractor	3	1	big_blue_candle	distractor	2	2	1	1	0	smallest		1447691742340	smallest	False	False	False	candle	small	blue
1596-3	1447691753130	33	filler	smokedetector	target	1	3	schoolbus	distractor	3	2	basketball	distractor	2	1	1	1	0	white		1447691751288	white	False	False	False	smokedetector	NA	NA
1596-3	1447691762922	34	colorOnly	small_orange_billiardball	target	3	3	small_purple_billiardball	distractor	1	2	big_purple_billiardball	distractor	2	1	1	1	0	orange		1447691758516	orange	False	True	False	billiardball	small	orange
1596-3	1447691773780	35	filler	trumpet	target	1	2	horse	distractor	2	1	crocodile	distractor	3	3	1	1	0	brass		1447691769949	brass	False	False	False	trumpet	NA	NA
1596-3	1447691780271	36	filler	firehydrant	target	3	3	rhinoceros	distractor	2	1	television	distractor	1	2	1	1	0	red		1447691778880	red	False	False	False	firehydrant	NA	NA
1596-3	1447691789496	37	filler	motorcycle	target	3	1	teddybear	distractor	1	2	hotdog	distractor	2	3	1	1	0	red		1447691787409	red	False	False	False	motorcycle	NA	NA
1596-3	1447691797872	38	colorOnly	small_blue_folder	target	2	1	big_green_folder	distractor	3	2	small_green_folder	distractor	1	3	1	1	0	blue		1447691796681	blue	False	True	False	folder	small	blue
1596-3	1447691808884	39	filler	ketchup	target	3	3	baseball	distractor	2	1	zucchini	distractor	1	2	1	1	0	heinz		1447691806960	heinz	False	False	False	ketchup	NA	NA
1596-3	1447691814993	40	colorOnly	small_green_jacket	target	1	2	big_brown_jacket	distractor	2	3	small_brown_jacket	distractor	3	1	1	1	0	green		1447691813792	green	False	True	False	jacket	small	green
1596-3	1447691821152	41	filler	tomato	target	1	1	bison	distractor	3	3	basketball	distractor	2	2	1	1	0	red		1447691818127	red	False	False	False	tomato	NA	NA
1596-3	1447691827366	42	filler	tooth	target	1	1	grapefruit	distractor	2	3	snowflake	distractor	3	2	1	1	0	tooth		1447691825722	tooth	False	False	True	tooth	NA	NA
1596-3	1447691833928	43	filler	toilet	target	1	1	binoculars	distractor	2	2	santahat	distractor	3	3	1	1	0	potty		1447691832368	potty	False	False	False	toilet	NA	NA
1596-3	1447691844385	44	filler	clarinet	target	3	1	horse	distractor	1	2	rubberduck	distractor	2	3	1	1	0	instrument		1447691842767	instrument	False	False	False	clarinet	NA	NA
1596-3	1447691857607	45	filler	fireextinguisher	target	3	1	penguin	distractor	1	2	raspberry	distractor	2	3	1	1	0	extinguisher		1447691851136	extinguisher	False	False	False	fireextinguisher	NA	NA
1596-3	1447691864912	46	filler	iguana	target	3	1	smokedetector	distractor	2	2	sheep	distractor	1	3	1	1	0	green		1447691862031	green	False	False	False	iguana	NA	NA
1596-3	1447691874991	47	filler	schoolbus	target	1	3	grapefruit	distractor	2	1	lobster	distractor	3	2	1	1	0	bus		1447691870176	bus	False	False	False	schoolbus	NA	NA
1596-3	1447691881880	48	filler	sheep	target	2	1	tomato	distractor	3	3	snowflake	distractor	1	2	1	1	0	animal		1447691879818	animal	False	False	False	sheep	NA	NA
1596-3	1447691892018	49	filler	zucchini	target	3	1	tomato	distractor	2	2	car	distractor	1	3	1	1	0	green		1447691886010	green	False	False	False	zucchini	NA	NA
1596-3	1447691899336	50	filler	fox	target	2	1	clarinet	distractor	1	3	egg	distractor	3	2	1	1	0	animal		1447691897395	animal	False	False	False	fox	NA	NA
1596-3	1447691905884	51	filler	bulldozer	target	3	1	clarinet	distractor	1	2	ketchup	distractor	2	3	1	1	0	yellow		1447691904466	yellow	False	False	False	bulldozer	NA	NA
1596-3	1447691924388	52	filler	motorcycle	target	2	3	tomato	distractor	3	1	orange	distractor	1	2	1	1	0	bike		1447691910481	bike	False	False	False	motorcycle	NA	NA
1596-3	1447691929578	53	filler	kiwi	target	2	1	egg	distractor	1	3	penguin	distractor	3	2	1	1	0	green		1447691928070	green	False	False	False	kiwi	NA	NA
1596-3	1447691945068	54	filler	zucchini	target	3	1	elephant	distractor	1	3	snake	distractor	2	2	1	1	0	vegetable		1447691939514	vegetable	False	False	False	zucchini	NA	NA
1596-3	1447691952256	55	filler	trumpet	target	1	1	rubberduck	distractor	2	2	strawberry	distractor	3	3	1	1	0	brass		1447691949410	brass	False	False	False	trumpet	NA	NA
1596-3	1447691968117	56	filler	dresser	target	1	2	bulldozer	distractor	2	3	hotdog	distractor	3	1	1	1	0	dresser		1447691958589	dresser	False	False	True	dresser	NA	NA
1596-3	1447691976627	57	sizeOnly	small_orange_napkin	target	1	2	big_yellow_napkin	distractor	2	3	big_orange_napkin	distractor	3	1	1	1	0	smallest		1447691974922	smallest	False	False	False	napkin	small	orange
1596-3	1447691991619	58	filler	strawberry	target	1	2	grapefruit	distractor	3	1	piano	distractor	2	3	1	1	0	red		1447691989307	red	False	False	False	strawberry	NA	NA
1596-3	1447692001753	59	filler	tophat	target	3	2	bison	distractor	2	1	tomato	distractor	1	3	1	1	0	black		1447691997899	black	False	False	False	tophat	NA	NA
1596-3	1447692023054	60	colorAndSize	small_pink_bucket	target	1	2	big_red_bucket	distractor	2	3	big_red_bucket	distractor	3	1	1	1	0	pink		1447692009750	pink	False	True	False	bucket	small	pink
1596-3	1447692040274	61	colorAndSize	small_black_belt	target	1	3	big_brown_belt	distractor	2	1	big_brown_belt	distractor	3	2	1	1	0	black		1447692027910	black	False	True	False	belt	small	black
1596-3	1447692054836	62	filler	schoolbus	target	3	2	feather	distractor	2	3	carrot	distractor	1	1	1	1	0	bus		1447692044551	bus	False	False	False	schoolbus	NA	NA
1596-3	1447692063069	63	filler	elephant	target	1	1	eggplant	distractor	2	2	watermelon	distractor	3	3	1	1	0	animal		1447692061043	animal	False	False	False	elephant	NA	NA
1596-3	1447692072329	64	filler	firehydrant	target	2	2	egg	distractor	1	1	lobster	distractor	3	3	1	1	0	hydrank		1447692068197	hydrank	False	False	False	firehydrant	NA	NA
1596-3	1447692082630	65	sizeOnly	small_purple_coathanger	target	1	3	big_purple_coathanger	distractor	2	2	big_orange_coathanger	distractor	3	1	1	1	0	smallest		1447692080906	smallest	False	False	False	coathanger	small	purple
1596-3	1447692093282	66	filler	feather	target	1	1	penguin	distractor	3	2	coconut	distractor	2	3	1	1	0	feather		1447692088751	feather	False	False	True	feather	NA	NA
1596-3	1447692100524	67	filler	basketball	target	3	1	garlic	distractor	1	3	bear	distractor	2	2	1	1	0	ball		1447692097083	ball	False	False	False	basketball	NA	NA
1596-3	1447692108854	68	filler	tomato	target	2	3	flamingo	distractor	3	1	garlic	distractor	1	2	1	1	0	red		1447692106450	red	False	False	False	tomato	NA	NA
1596-3	1447692117355	69	sizeOnly	big_pink_teacup	target	3	2	small_pink_teacup	distractor	2	1	small_white_teacup	distractor	1	3	1	1	0	largest		1447692115371	largest	False	False	False	teacup	big	pink
1596-3	1447692124590	70	colorAndSize	big_pink_hairdryer	target	3	3	small_purple_hairdryer	distractor	2	1	small_purple_hairdryer	distractor	1	2	1	1	0	pink		1447692121953	pink	False	True	False	hairdryer	big	pink
1596-3	1447692132729	71	colorOnly	big_white_shoe	target	3	1	small_yellow_shoe	distractor	2	3	big_yellow_shoe	distractor	1	2	1	1	0	white		1447692130076	white	False	True	False	shoe	big	white
1596-3	1447692141110	72	filler	horse	target	2	3	hotdog	distractor	3	1	toilet	distractor	1	2	1	1	0	animal		1447692137370	animal	False	False	False	horse	NA	NA
1596-3	1447692149986	73	filler	kiwi	target	1	1	toilet	distractor	2	2	flamingo	distractor	3	3	1	1	0	green		1447692147459	green	False	False	False	kiwi	NA	NA
1596-3	1447692162084	74	colorAndSize	small_brown_turtle	target	1	2	big_black_turtle	distractor	3	3	big_black_turtle	distractor	2	1	1	1	0	smallest		1447692156776	smallest	False	False	False	turtle	small	brown
1596-3	1447692170004	75	filler	lion	target	3	1	sheep	distractor	1	2	television	distractor	2	3	1	1	0	lion		1447692168367	lion	False	False	True	lion	NA	NA
1596-3	1447692178646	76	filler	coconut	target	1	3	zucchini	distractor	2	2	garlic	distractor	3	1	1	1	0	brown		1447692176688	brown	False	False	False	coconut	NA	NA
1596-3	1447692185747	77	colorOnly	small_orange_cap	target	1	1	small_blue_cap	distractor	2	2	big_blue_cap	distractor	3	3	1	1	0	yellow		1447692184040	yellow	False	False	False	cap	small	orange
1596-3	1447692196915	78	filler	cactus	target	2	1	kiwi	distractor	1	3	flamingo	distractor	3	2	1	1	0	cactus		1447692195208	cactus	False	False	True	cactus	NA	NA
1596-3	1447692206392	79	sizeOnly	big_red_chair	target	1	3	small_red_chair	distractor	2	2	small_green_chair	distractor	3	1	1	1	0	largest		1447692203545	largest	False	False	False	chair	big	red
1596-3	1447692216659	80	filler	fox	target	3	1	sheep	distractor	1	3	rubberduck	distractor	2	2	1	1	0	fox		1447692210787	fox	False	False	True	fox	NA	NA
1596-3	1447692225619	81	filler	tooth	target	3	3	ketchup	distractor	2	1	teddybear	distractor	1	2	1	1	0	tooth		1447692220984	tooth	False	False	True	tooth	NA	NA
1596-3	1447692235199	82	colorAndSize	big_blue_golfball	target	3	1	small_pink_golfball	distractor	1	3	small_pink_golfball	distractor	2	2	1	1	0	white		1447692229955	white	False	False	False	golfball	big	blue
1596-3	1447692244321	83	colorOnly	small_green_bracelet	target	2	1	big_purple_bracelet	distractor	3	2	small_purple_bracelet	distractor	1	3	1	1	0	green		1447692239603	green	False	True	False	bracelet	small	green
1596-3	1447692255334	84	filler	basketball	target	2	3	horse	distractor	1	2	firehydrant	distractor	3	1	1	1	0	ball		1447692247821	ball	False	False	False	basketball	NA	NA
1596-3	1447692266004	85	filler	bear	target	1	3	lemon	distractor	2	1	penguin	distractor	3	2	1	1	0	bear		1447692260055	bear	False	False	True	bear	NA	NA
1596-3	1447692272813	86	colorOnly	small_blue_guitar	target	2	1	small_green_guitar	distractor	3	3	big_green_guitar	distractor	1	2	1	1	0	blue		1447692271166	blue	False	True	False	guitar	small	blue
1596-3	1447692282323	87	colorAndSize	big_black_avocado	target	1	3	small_green_avocado	distractor	3	1	small_green_avocado	distractor	2	2	1	1	0	largest		1447692280272	largest	False	False	False	avocado	big	black
1596-3	1447692290761	88	filler	chick	target	3	1	hotdog	distractor	2	3	garlic	distractor	1	2	1	1	0	chick		1447692288500	chick	False	False	True	chick	NA	NA
1596-3	1447692296621	89	filler	grapefruit	target	2	3	tophat	distractor	1	2	horse	distractor	3	1	1	1	0	fruit		1447692294958	fruit	False	False	False	grapefruit	NA	NA
1596-3	1447692302651	90	filler	cherries	target	3	3	cactus	distractor	1	2	horse	distractor	2	1	1	1	0	red		1447692300975	red	False	False	False	cherries	NA	NA
1596-3	1447692313950	91	filler	teddybear	target	1	1	strawberry	distractor	2	3	bear	distractor	3	2	1	1	0	stuffed animal		1447692311921	stuffed animal	False	False	False	teddybear	NA	NA
1596-3	1447692321600	92	filler	pumpkin	target	3	3	snowflake	distractor	2	2	sheep	distractor	1	1	1	1	0	pumpkin		1447692319955	pumpkin	False	False	True	pumpkin	NA	NA
1596-3	1447692330180	93	filler	rhinoceros	target	2	2	schoolbus	distractor	1	1	feather	distractor	3	3	1	1	0	animal		1447692328242	animal	False	False	False	rhinoceros	NA	NA
1596-3	1447692336024	94	colorAndSize	small_red_pepper	target	1	3	big_green_pepper	distractor	3	1	big_green_pepper	distractor	2	2	1	1	0	red		1447692334259	red	False	True	False	pepper	small	red
1596-3	1447692350204	95	filler	kitten	target	1	2	bison	distractor	3	1	mailbox	distractor	2	3	1	1	0	CAT		1447692347926	CAT	False	False	False	kitten	NA	NA
1596-3	1447692368252	96	sizeOnly	big_blue_toothbrush	target	1	2	small_blue_toothbrush	distractor	3	1	small_red_toothbrush	distractor	2	3	1	1	0	largest		1447692365219	largest	False	False	False	toothbrush	big	blue
1596-3	1447692378290	97	filler	snowflake	target	1	3	garlic	distractor	2	2	rhinoceros	distractor	3	1	1	1	0	snowflake		1447692376407	snowflake	False	False	True	snowflake	NA	NA
1596-3	1447692388644	98	filler	watermelon	target	1	2	toilet	distractor	3	3	crocodile	distractor	2	1	1	1	0	red		1447692382942	red	False	False	False	watermelon	NA	NA
1596-3	1447692398854	99	filler	hotdog	target	2	3	fox	distractor	3	2	strawberry	distractor	1	1	1	1	0	hot dogs		1447692395519	hot dogs	False	False	False	hotdog	NA	NA
1596-3	1447692408721	100	colorAndSize	small_blue_comb	target	1	1	big_black_comb	distractor	3	2	big_black_comb	distractor	2	3	1	1	0	blue		1447692406045	blue	False	True	False	comb	small	blue
1596-3	1447692414365	101	filler	cherries	target	3	1	coconut	distractor	1	3	teddybear	distractor	2	2	1	1	0	red		1447692412378	red	False	False	False	cherries	NA	NA
1596-3	1447692421867	102	filler	firetruck	target	1	2	basketball	distractor	3	1	motorcycle	distractor	2	3	1	1	0	truck		1447692420158	truck	False	False	False	firetruck	NA	NA
1596-3	1447692429786	103	filler	rubberduck	target	2	1	carrot	distractor	3	2	lemon	distractor	1	3	1	1	0	duck		1447692427942	duck	False	False	False	rubberduck	NA	NA
1596-3	1447692436357	104	filler	lime	target	2	1	violin	distractor	1	3	bison	distractor	3	2	1	1	0	green		1447692434679	green	False	False	False	lime	NA	NA
1596-3	1447692446237	105	filler	eggplant	target	3	1	clarinet	distractor	1	2	fox	distractor	2	3	1	1	0	eggplant		1447692444800	eggplant	False	False	True	eggplant	NA	NA
1596-3	1447692452221	106	filler	feather	target	2	2	elephant	distractor	1	1	iguana	distractor	3	3	1	1	0	feather		1447692450880	feather	False	False	True	feather	NA	NA
1596-3	1447692458268	107	filler	rhinoceros	target	3	2	snowflake	distractor	2	3	raspberry	distractor	1	1	1	1	0	rhino		1447692456567	rhino	False	False	False	rhinoceros	NA	NA
1596-3	1447692464969	108	colorOnly	big_blue_book	target	2	1	small_black_book	distractor	3	2	big_black_book	distractor	1	3	1	1	0	blue		1447692463109	blue	False	True	False	book	big	blue
8879-f	1447691652631	1	filler	tomato	target	3	2	elephant	distractor	1	1	basketball	distractor	2	3	1	1	0	what you eat		1447691649314	what you eat	False	False	False	tomato	NA	NA
8879-f	1447691658392	2	filler	rubberduck	target	1	1	motorcycle	distractor	3	3	teddybear	distractor	2	2	1	1	0	in the bathtub		1447691656526	in the bathtub	False	False	False	rubberduck	NA	NA
8879-f	1447691663126	3	colorAndSize	small_blue_rug	target	1	3	big_purple_rug	distractor	3	1	big_purple_rug	distractor	2	2	1	1	0	blue		1447691661625	blue	False	True	False	rug	small	blue
8879-f	1447691667617	4	filler	piano	target	1	2	iguana	distractor	2	1	camera	distractor	3	3	1	1	0	music		1447691666107	music	False	False	False	piano	NA	NA
8879-f	1447691673048	5	sizeOnly	small_white_shoe	target	1	3	big_yellow_shoe	distractor	2	2	big_white_shoe	distractor	3	1	1	1	0	smallest		1447691670559	smallest	False	False	False	shoe	small	white
8879-f	1447691679527	6	filler	hotdog	target	1	1	fireextinguisher	distractor	3	2	garlic	distractor	2	3	1	1	0	food meat		1447691678163	food meat	False	False	False	hotdog	NA	NA
8879-f	1447691685446	7	filler	ketchup	target	3	2	orange	distractor	2	3	garlic	distractor	1	1	1	1	0	bottle		1447691684247	bottle	False	False	False	ketchup	NA	NA
8879-f	1447691692583	8	filler	rhinoceros	target	1	3	egg	distractor	2	2	crocodile	distractor	3	1	1	1	0	animal		1447691689421	animal	False	False	False	rhinoceros	NA	NA
8879-f	1447691697896	9	filler	horse	target	1	3	polarbear	distractor	3	1	football	distractor	2	2	1	1	0	ride animal		1447691696388	ride animal	False	False	False	horse	NA	NA
8879-f	1447691701992	10	filler	strawberry	target	2	1	mailbox	distractor	1	3	dresser	distractor	3	2	1	1	0	fruit		1447691700356	fruit	False	False	False	strawberry	NA	NA
8879-f	1447691706689	11	sizeOnly	small_green_pepper	target	3	3	big_red_pepper	distractor	2	1	big_green_pepper	distractor	1	2	1	1	0	smallest		1447691704218	smallest	False	False	False	pepper	small	green
8879-f	1447691710623	12	filler	cherries	target	1	3	garlic	distractor	3	2	smokedetector	distractor	2	1	1	1	0	fruit		1447691709258	fruit	False	False	False	cherries	NA	NA
8879-f	1447691715224	13	filler	snake	target	2	2	lime	distractor	1	3	snowflake	distractor	3	1	1	1	0	animal		1447691713867	animal	False	False	False	snake	NA	NA
8879-f	1447691718576	14	filler	piano	target	3	2	firetruck	distractor	2	3	feather	distractor	1	1	1	1	0	music		1447691717247	music	False	False	False	piano	NA	NA
8879-f	1447691722527	15	filler	banana	target	2	3	lobster	distractor	3	2	bison	distractor	1	1	1	1	0	fruit		1447691721396	fruit	False	False	False	banana	NA	NA
8879-f	1447691726007	16	filler	bison	target	3	1	football	distractor	2	2	lime	distractor	1	3	1	1	0	animal		1447691724883	animal	False	False	False	bison	NA	NA
8879-f	1447691729032	17	filler	cherries	target	1	3	firehydrant	distractor	2	1	football	distractor	3	2	1	1	0	fruit		1447691727729	fruit	False	False	False	cherries	NA	NA
8879-f	1447691732513	18	colorAndSize	small_black_turtle	target	3	2	big_brown_turtle	distractor	1	3	big_brown_turtle	distractor	2	1	1	1	0	smallest		1447691731523	smallest	False	False	False	turtle	small	black
8879-f	1447691736303	19	colorAndSize	big_red_toothbrush	target	2	1	small_blue_toothbrush	distractor	3	2	small_blue_toothbrush	distractor	1	3	1	1	0	red		1447691735042	red	False	True	False	toothbrush	big	red
8879-f	1447691740160	20	filler	egg	target	2	1	fireextinguisher	distractor	1	3	violin	distractor	3	2	1	1	0	food		1447691738118	food	False	False	False	egg	NA	NA
8879-f	1447691746043	21	colorOnly	big_pink_balloon	target	1	1	small_yellow_balloon	distractor	2	2	big_yellow_balloon	distractor	3	3	1	1	0	pink		1447691744153	pink	False	True	False	balloon	big	pink
8879-f	1447691759890	22	filler	television	target	1	3	tophat	distractor	3	2	elephant	distractor	2	1	1	1	0	electronics		1447691757928	electronics	False	False	False	television	NA	NA
8879-f	1447691766930	23	filler	penguin	target	1	3	ketchup	distractor	3	2	schoolbus	distractor	2	1	1	1	0	animal		1447691765249	animal	False	False	False	penguin	NA	NA
8879-f	1447691770912	24	filler	grapefruit	target	3	1	flamingo	distractor	2	3	bulldozer	distractor	1	2	1	1	0	fruit		1447691769246	fruit	False	False	False	grapefruit	NA	NA
8879-f	1447691774937	25	filler	raspberry	target	2	1	iguana	distractor	1	2	kiwi	distractor	3	3	1	1	0	red		1447691773585	red	False	False	False	raspberry	NA	NA
8879-f	1447691777977	26	colorAndSize	small_blue_guitar	target	1	3	big_green_guitar	distractor	3	2	big_green_guitar	distractor	2	1	1	1	0	blue		1447691776852	blue	False	True	False	guitar	small	blue
8879-f	1447691782011	27	sizeOnly	small_orange_napkin	target	1	2	big_orange_napkin	distractor	3	3	big_yellow_napkin	distractor	2	1	1	1	0	smallest		1447691780374	smallest	False	False	False	napkin	small	orange
8879-f	1447691787585	28	filler	broccoli	target	2	3	gloves	distractor	3	1	crocodile	distractor	1	2	1	1	0	veggie		1447691784607	veggie	False	False	False	broccoli	NA	NA
8879-f	1447691793019	29	filler	lobster	target	3	3	football	distractor	2	2	gloves	distractor	1	1	1	1	0	fish		1447691791053	fish	False	False	False	lobster	NA	NA
8879-f	1447691797082	30	filler	bulldozer	target	1	1	artichoke	distractor	2	3	tire	distractor	3	2	1	1	0	machine		1447691795810	machine	False	False	False	bulldozer	NA	NA
8879-f	1447691801001	31	filler	broccoli	target	3	2	raspberry	distractor	2	3	baseball	distractor	1	1	1	1	0	veggie		1447691799803	veggie	False	False	False	broccoli	NA	NA
8879-f	1447691806388	32	filler	motorcycle	target	1	2	binoculars	distractor	3	3	bear	distractor	2	1	1	1	0	vehicle		1447691805150	vehicle	False	False	False	motorcycle	NA	NA
8879-f	1447691813308	33	filler	television	target	1	3	clarinet	distractor	3	1	lobster	distractor	2	2	1	1	0	electronics		1447691811997	electronics	False	False	False	television	NA	NA
8879-f	1447691817937	34	filler	firetruck	target	1	2	banana	distractor	2	1	hotdog	distractor	3	3	1	1	0	vehicle		1447691816810	vehicle	False	False	False	firetruck	NA	NA
8879-f	1447691821297	35	filler	banana	target	1	1	football	distractor	3	3	feather	distractor	2	2	1	1	0	fruit		1447691819879	fruit	False	False	False	banana	NA	NA
8879-f	1447691825306	36	filler	television	target	3	2	cherries	distractor	2	3	pumpkin	distractor	1	1	1	1	0	electronics		1447691824456	electronics	False	False	False	television	NA	NA
8879-f	1447691830601	37	filler	basketball	target	3	3	bulldozer	distractor	2	2	sheep	distractor	1	1	1	1	0	sports		1447691829149	sports	False	False	False	basketball	NA	NA
8879-f	1447691836586	38	filler	sheep	target	3	1	tire	distractor	2	2	orange	distractor	1	3	1	1	0	animal		1447691835215	animal	False	False	False	sheep	NA	NA
8879-f	1447691852466	39	colorOnly	big_green_framee	target	1	1	big_pink_framee	distractor	3	2	small_pink_framee	distractor	2	3	3	3	0	green___green___bright		1447691850417___1447691850418___1447691850617	green	False	True	False	framee	big	green
8879-f	1447691859443	40	filler	tennisball	target	2	1	snowflake	distractor	1	3	bison	distractor	3	2	2	2	0	blank___ball		1447691854586___1447691857859	blank	False	False	False	tennisball	NA	NA
8879-f	1447691862763	41	colorOnly	big_blue_butterfly	target	2	3	big_purple_butterfly	distractor	1	1	small_purple_butterfly	distractor	3	2	1	1	0	blue		1447691861517	blue	False	True	False	butterfly	big	blue
8879-f	1447691865676	42	colorAndSize	big_red_bike	target	2	3	small_purple_bike	distractor	1	2	small_purple_bike	distractor	3	1	1	1	0	red		1447691864589	red	False	True	False	bike	big	red
8879-f	1447691868562	43	filler	baseball	target	3	2	flamingo	distractor	2	1	car	distractor	1	3	1	1	0	ball		1447691867571	ball	False	False	False	baseball	NA	NA
8879-f	1447691872275	44	sizeOnly	big_pink_weddingcake	target	2	1	small_pink_weddingcake	distractor	3	2	small_white_weddingcake	distractor	1	3	1	1	0	largest		1447691871053	largest	False	False	False	weddingcake	big	pink
8879-f	1447691876093	45	sizeOnly	big_blue_book	target	1	3	small_black_book	distractor	3	2	small_blue_book	distractor	2	1	1	1	0	largest		1447691874731	largest	False	False	False	book	big	blue
8879-f	1447691880458	46	filler	elephant	target	2	1	horse	distractor	1	3	penguin	distractor	3	2	1	1	0	trunk		1447691878547	trunk	False	False	False	elephant	NA	NA
8879-f	1447691883843	47	sizeOnly	small_white_teacup	target	2	3	big_pink_teacup	distractor	3	1	big_white_teacup	distractor	1	2	1	1	0	smallest		1447691882528	smallest	False	False	False	teacup	small	white
8879-f	1447691887697	48	filler	tennisball	target	3	1	garlic	distractor	1	2	television	distractor	2	3	1	1	0	sports		1447691886125	sports	False	False	False	tennisball	NA	NA
8879-f	1447691891380	49	sizeOnly	small_black_comb	target	1	1	big_blue_comb	distractor	3	3	big_black_comb	distractor	2	2	1	1	0	smallest		1447691890125	smallest	False	False	False	comb	small	black
8879-f	1447691901643	50	filler	garlic	target	1	1	coconut	distractor	3	2	lobster	distractor	2	3	2	2	0	spice flavoring___head		1447691899355___1447691900471	spice flavoring	False	False	False	garlic	NA	NA
8879-f	1447691906940	51	filler	piano	target	1	2	clarinet	distractor	3	3	lime	distractor	2	1	1	1	0	keys		1447691905316	keys	False	False	False	piano	NA	NA
8879-f	1447691909962	52	filler	fireextinguisher	target	2	3	binoculars	distractor	1	2	garbagecan	distractor	3	1	1	1	0	fire		1447691908732	fire	False	False	False	fireextinguisher	NA	NA
8879-f	1447691913731	53	colorOnly	small_blue_ornament	target	1	2	big_purple_ornament	distractor	3	1	small_purple_ornament	distractor	2	3	1	1	0	blue		1447691912718	blue	False	True	False	ornament	small	blue
