gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superClassMentioned,superSuperClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
6456-4,1.44926E+12,47,subSuperTrial,distr33,picnicTable,target,3,3,table,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,grasses,distrClass3,2,4,NA,plant,pottedPlant,distrClass3,4,2,NA,plant,1,1,0,table,,1.44926E+12,table,FALSE,FALSE,FALSE,,TRUE,,,,,,picnicTable,NA,NA,,,,
6456-4,1.44926E+12,48,colorSizeTrial,sizeOnly3Distr2Same,small_red_bike,target,1,2,NA,NA,big_red_bike,distractor,4,3,NA,NA,big_red_bike,distractor,3,1,NA,NA,big_purple_bike,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,small red,,1.44926E+12,small red,TRUE,TRUE,FALSE,,,,,,,,bike,small,red,,,,
6456-4,1.44926E+12,49,colorSizeTrial,sizeOnly3Distr2Same,small_green_chair,target,1,1,NA,NA,big_green_chair,distractor,3,3,NA,NA,big_green_chair,distractor,4,2,NA,NA,big_red_chair,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,small,,1.44926E+12,small,TRUE,FALSE,FALSE,,,,,,,,chair,small,green,,,,
6456-4,1.44926E+12,50,colorSizeTrial,colorOnly4Distr1Same,small_orange_cushion,target,3,1,NA,NA,big_blue_cushion,distractor,1,3,NA,NA,small_blue_cushion,distractor,5,2,NA,NA,big_blue_cushion,distractor,4,5,NA,NA,big_blue_cushion,distractor,2,4,NA,NA,1,1,0,orange,,1.44926E+12,orange,FALSE,TRUE,FALSE,,,,,,,,cushion,small,orange,,,,
6456-4,1.44926E+12,51,colorSizeTrial,sizeOnly4Distr1Same,small_pink_teacup,target,4,3,NA,NA,big_pink_teacup,distractor,3,4,NA,NA,big_white_teacup,distractor,2,5,NA,NA,big_white_teacup,distractor,1,1,NA,NA,big_white_teacup,distractor,5,2,NA,NA,1,1,0,small ,,1.44926E+12,small ,TRUE,FALSE,FALSE,,,,,,,,teacup,small,pink,,,,
6456-4,1.44926E+12,52,subSuperTrial,distr33,dressShirt,target,3,4,shirt,clothing,lamp,distrClass3,4,2,NA,furniture,horse,distrClass3,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,shirt,,1.44926E+12,shirt,FALSE,FALSE,FALSE,,TRUE,,,,,,dressShirt,NA,NA,,,,
6456-4,1.44926E+12,53,subSuperTrial,distr23,gummyBears,target,3,2,candy,snack,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass3,2,4,NA,animal,cookies,distrClass2,4,3,NA,snack,1,1,0,gummi bears,,1.44926E+12,gummi bears,FALSE,FALSE,TRUE,,,,,,,,gummyBears,NA,NA,,,,
6456-4,1.44926E+12,54,colorSizeTrial,sizeOnly3Distr3Same,big_brown_turtle,target,4,4,NA,NA,small_brown_turtle,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_brown_turtle,distractor,1,2,NA,NA,small_brown_turtle,distractor,3,1,NA,NA,1,1,0,largest,,1.44926E+12,largest,TRUE,FALSE,FALSE,,,,,,,,turtle,big,brown,,,,
6456-4,1.44926E+12,55,colorSizeTrial,sizeOnly3Distr3Same,small_purple_rock,target,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_rock,distractor,4,3,NA,NA,big_purple_rock,distractor,2,4,NA,NA,big_purple_rock,distractor,1,2,NA,NA,1,1,0,small,,1.44926E+12,small,TRUE,FALSE,FALSE,,,,,,,,rock,small,purple,,,,
6456-4,1.44926E+12,56,colorSizeTrial,colorOnly2Distr1Same,small_blue_toothbrush,target,2,3,NA,NA,big_red_toothbrush,distractor,3,4,NA,NA,small_red_toothbrush,distractor,4,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,blue,,1.44926E+12,blue,FALSE,TRUE,FALSE,,,,,,,,toothbrush,small,blue,,,,
6456-4,1.44926E+12,57,colorSizeTrial,sizeOnly4Distr3Same,big_blue_rug,target,3,3,NA,NA,small_blue_rug,distractor,2,4,NA,NA,small_blue_rug,distractor,5,2,NA,NA,small_purple_rug,distractor,1,1,NA,NA,small_blue_rug,distractor,4,5,NA,NA,1,1,0,largest,,1.44926E+12,largest,TRUE,FALSE,FALSE,,,,,,,,rug,big,blue,,,,
6456-4,1.44926E+12,58,colorSizeTrial,colorOnly3Distr3Same,big_yellow_balloon,target,2,2,NA,NA,big_pink_balloon,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_balloon,distractor,4,3,NA,NA,big_pink_balloon,distractor,1,4,NA,NA,1,1,0,yellow,,1.44926E+12,yellow,FALSE,TRUE,FALSE,,,,,,,,balloon,big,yellow,,,,
6456-4,1.44926E+12,59,subSuperTrial,distr23,germanShepherd,target,3,4,dog,animal,lion,distrClass2,2,3,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,ambulance,distrClass3,4,2,NA,vehicle,1,1,0,dog,,1.44926E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,germanShepherd,NA,NA,,,,
6456-4,1.44926E+12,60,colorSizeTrial,sizeOnly3Distr1Same,small_purple_hairdryer,target,4,1,NA,NA,big_pink_hairdryer,distractor,2,3,NA,NA,big_pink_hairdryer,distractor,1,2,NA,NA,big_purple_hairdryer,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,small,,1.44926E+12,small,TRUE,FALSE,FALSE,,,,,,,,hairdryer,small,purple,,,,
6456-4,1.44926E+12,61,colorSizeTrial,sizeOnly4Distr1Same,big_green_framee,target,5,2,NA,NA,small_pink_framee,distractor,2,4,NA,NA,small_pink_framee,distractor,3,5,NA,NA,small_green_framee,distractor,4,1,NA,NA,small_pink_framee,distractor,1,3,NA,NA,1,1,0,large,,1.44926E+12,large,TRUE,FALSE,FALSE,,,,,,,,framee,big,green,,,,
6456-4,1.44926E+12,62,subSuperTrial,distr22,pug,target,3,2,dog,animal,bison,distrClass2,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass2,4,3,NA,animal,1,1,0,dog,,1.44926E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,pug,NA,NA,,,,
6456-4,1.44926E+12,63,subSuperTrial,distr12,clownFish,target,3,4,fish,animal,horse,distrClass2,4,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,discusFish,distrClass1,2,3,fish,animal,1,1,0,clown fish,,1.44926E+12,clown fish,FALSE,FALSE,TRUE,,,,,,,,clownFish,NA,NA,,,,
6456-4,1.44926E+12,64,colorSizeTrial,colorOnly3Distr1Same,small_purple_butterfly,target,2,3,NA,NA,small_blue_butterfly,distractor,4,4,NA,NA,big_blue_butterfly,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_butterfly,distractor,1,2,NA,NA,1,1,0,pink,,1.44926E+12,pink,FALSE,TRUE,FALSE,,,,,,,,butterfly,small,purple,,,,
6456-4,1.44926E+12,65,subSuperTrial,distr22,jellyBeans,target,4,4,candy,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,popcorn,distrClass2,3,2,NA,snack,chips,distrClass2,2,3,NA,snack,1,1,0,jelly beans,,1.44926E+12,jelly beans,FALSE,FALSE,TRUE,,,,,,,,jellyBeans,NA,NA,,,,
6456-4,1.44926E+12,66,colorSizeTrial,sizeOnly3Distr3Same,small_red_stapler,target,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_stapler,distractor,1,1,NA,NA,big_red_stapler,distractor,3,3,NA,NA,big_red_stapler,distractor,4,4,NA,NA,1,1,0,small,,1.44926E+12,small,TRUE,FALSE,FALSE,,,,,,,,stapler,small,red,,,,
6456-4,1.44926E+12,67,subSuperTrial,distr33,minivan,target,3,3,car,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bathrobe,distrClass3,2,4,NA,clothing,horse,distrClass3,4,2,NA,animal,1,1,0,car,,1.44926E+12,car,FALSE,FALSE,FALSE,,TRUE,,,,,,minivan,NA,NA,,,,
6456-4,1.44926E+12,68,subSuperTrial,distr22,blackBear,target,2,4,bear,animal,kitten,distrClass2,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA,squirrel,distrClass2,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,bear,,1.44926E+12,bear,FALSE,FALSE,FALSE,,TRUE,,,,,,blackBear,NA,NA,,,,
6456-4,1.44926E+12,69,subSuperTrial,distr23,bedsideTable,target,3,3,table,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bookcase,distrClass2,2,4,NA,furniture,popcorn,distrClass3,4,2,NA,snack,1,1,0,end table,,1.44926E+12,end table,FALSE,FALSE,TRUE,,,,,,,,bedsideTable,NA,NA,,,,
6456-4,1.44926E+12,70,subSuperTrial,distr12,tulip,target,4,3,flower,plant,blackStimulus,NA,1,1,NA,NA,rosemary,distrClass2,2,4,NA,plant,blackStimulus,NA,5,5,NA,NA,lily,distrClass1,3,2,flower,plant,1,1,0,rose,,1.44926E+12,rose,FALSE,FALSE,TRUE,,,,,,,,tulip,NA,NA,,,,
6456-4,1.44926E+12,71,colorSizeTrial,sizeOnly2Distr1Same,big_green_binder,target,2,2,NA,NA,blackStimulus,NA,1,1,NA,NA,small_blue_binder,distractor,4,3,NA,NA,small_green_binder,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,large,,1.44926E+12,large,TRUE,FALSE,FALSE,,,,,,,,binder,big,green,,,,
6456-4,1.44926E+12,72,colorSizeTrial,sizeOnly4Distr3Same,small_blue_comb,target,3,3,NA,NA,big_blue_comb,distractor,5,2,NA,NA,big_blue_comb,distractor,4,4,NA,NA,big_blue_comb,distractor,2,5,NA,NA,big_black_comb,distractor,1,1,NA,NA,1,1,0,small,,1.44926E+12,small,TRUE,FALSE,FALSE,,,,,,,,comb,small,blue,,,,
5934-3,1.44926E+12,1,colorSizeTrial,sizeOnly3Distr2Same,small_blue_butterfly,target,4,3,NA,NA,big_blue_butterfly,distractor,3,4,NA,NA,big_blue_butterfly,distractor,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_butterfly,distractor,2,1,NA,NA,4,2,2,hello___the smallest blue butterfly,hello?___which object is the target?,1449261049978___1449261055268___1449261066850___1449261078689,hello,TRUE,TRUE,TRUE,,,,,,,TRUE,butterfly,small,blue,,,,
5934-3,1.44926E+12,2,colorSizeTrial,sizeOnly4Distr1Same,big_pink_golfball,target,2,2,NA,NA,small_blue_golfball,distractor,3,3,NA,NA,small_blue_golfball,distractor,4,5,NA,NA,small_pink_golfball,distractor,1,4,NA,NA,small_blue_golfball,distractor,5,1,NA,NA,1,1,0,the largest pink ball,,1.44926E+12,the largest pink ball,TRUE,TRUE,TRUE,,,,,,,TRUE,golfball,big,pink,,,,
5934-3,1.44926E+12,3,subSuperTrial,distr33,pandaBear,target,3,4,bear,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,lamp,distrClass3,4,2,NA,furniture,train,distrClass3,2,3,NA,vehicle,1,1,0,the panda,,1.44926E+12,the panda,FALSE,FALSE,TRUE,,,,,,,TRUE,pandaBear,NA,NA,,,,
5934-3,1.44926E+12,4,subSuperTrial,distr23,clownFish,target,3,3,fish,animal,rhino,distrClass2,2,2,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,rosemary,distrClass3,4,4,NA,plant,1,1,0,the fish,,1.44926E+12,the fish,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,clownFish,NA,NA,,,,
5934-3,1.44926E+12,5,subSuperTrial,distr22,tShirt,target,3,2,shirt,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,socks,distrClass2,2,4,NA,clothing,bathrobe,distrClass2,4,3,NA,clothing,1,1,0,the t-shirt,,1.44926E+12,the t-shirt,FALSE,FALSE,TRUE,,,,,,,TRUE,tShirt,NA,NA,,,,
5934-3,1.44926E+12,6,subSuperTrial,distr22,rose,target,3,2,flower,plant,rosemary,distrClass2,4,3,NA,plant,ivy,distrClass2,2,4,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,the rose,,1.44926E+12,the rose,FALSE,FALSE,TRUE,,,,,,,TRUE,rose,NA,NA,,,,
5934-3,1.44926E+12,7,colorSizeTrial,sizeOnly3Distr1Same,small_white_weddingcake,target,2,3,NA,NA,big_pink_weddingcake,distractor,4,1,NA,NA,big_pink_weddingcake,distractor,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_white_weddingcake,distractor,3,2,NA,NA,1,1,0,the smallest white cake,,1.44926E+12,the smallest white cake,TRUE,TRUE,TRUE,,,,,,,TRUE,weddingcake,small,white,,,,
5934-3,1.44926E+12,8,colorSizeTrial,sizeOnly3Distr2Same,big_yellow_shoe,target,4,4,NA,NA,small_yellow_shoe,distractor,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_yellow_shoe,distractor,2,1,NA,NA,small_white_shoe,distractor,3,3,NA,NA,1,1,0,the largest shoe,,1.44926E+12,the largest shoe,TRUE,FALSE,TRUE,,,,,,,TRUE,shoe,big,yellow,,,,
5934-3,1.44926E+12,9,colorSizeTrial,sizeOnly2Distr1Same,big_orange_coathanger,target,2,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_coathanger,distractor,4,2,NA,NA,small_orange_coathanger,distractor,3,3,NA,NA,1,1,0,the largest hanger,,1.44926E+12,the largest hanger,TRUE,FALSE,TRUE,,,,,,,TRUE,coathanger,big,orange,,,,
5934-3,1.44926E+12,10,colorSizeTrial,sizeOnly3Distr1Same,big_green_rock,target,4,1,NA,NA,small_purple_rock,distractor,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_green_rock,distractor,2,4,NA,NA,small_purple_rock,distractor,3,3,NA,NA,2,1,1,the largest green.~~~~~~ thing,haha,1449261148219___1449261153575,the largest green.~~~~~~ thing,TRUE,TRUE,FALSE,,,,,,TRUE,TRUE,rock,big,green,,,,
5934-3,1.44926E+12,11,subSuperTrial,distr23,pigeon,target,3,2,bird,animal,lobster,distrClass2,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,rosemary,distrClass3,4,4,NA,plant,2,2,0,looked like a nose lol___the bird,,1449261160039___1449261162927,looked like a nose lol,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,pigeon,NA,NA,,,,
5934-3,1.44926E+12,12,colorSizeTrial,sizeOnly2Distr1Same,big_orange_cushion,target,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,small_orange_cushion,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_cushion,distractor,4,3,NA,NA,2,1,1,the largest pillow,it did!,1449261168401___1449261170427,the largest pillow,TRUE,FALSE,TRUE,,,,,,,TRUE,cushion,big,orange,,,,
5934-3,1.44926E+12,13,colorSizeTrial,sizeOnly4Distr1Same,small_pink_balloon,target,3,5,NA,NA,big_yellow_balloon,distractor,1,3,NA,NA,big_yellow_balloon,distractor,5,1,NA,NA,big_pink_balloon,distractor,4,2,NA,NA,big_yellow_balloon,distractor,2,4,NA,NA,3,2,1,was it a polished rock?___the smallest balloon,paperweight?,1449261176687___1449261181960___1449261185936,was it a polished rock?,TRUE,FALSE,TRUE,,,,,,,TRUE,balloon,small,pink,,,,
5934-3,1.44926E+12,14,colorSizeTrial,sizeOnly3Distr3Same,big_orange_billiardball,target,1,1,NA,NA,small_orange_billiardball,distractor,3,3,NA,NA,small_orange_billiardball,distractor,4,4,NA,NA,small_orange_billiardball,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,2,2,0,that's my guess___the largest ball,,1449261191446___1449261194921,that's my guess,TRUE,FALSE,TRUE,,,,,,,TRUE,billiardball,big,orange,,,,
5934-3,1.44926E+12,15,colorSizeTrial,colorOnly4Distr1Same,small_black_avocado,target,2,3,NA,NA,big_green_avocado,distractor,3,4,NA,NA,big_green_avocado,distractor,5,1,NA,NA,small_green_avocado,distractor,4,5,NA,NA,big_green_avocado,distractor,1,2,NA,NA,2,1,1,the only dark one,why do I get the feeling these are going to get a lot harder lol,1449261206429___1449261213616,the only dark one,FALSE,TRUE,FALSE,TRUE,,,,,TRUE,TRUE,avocado,small,black,,,,
5934-3,1.44926E+12,16,subSuperTrial,distr23,goldFish,target,2,2,fish,animal,blackStimulus,NA,1,1,NA,NA,lion,distrClass2,4,3,NA,animal,dress,distrClass3,3,4,NA,clothing,blackStimulus,NA,5,5,NA,NA,2,2,0,heh,,,,,,,,,,,,,,,,,,,,
5934-3,1.44926E+12,17,subSuperTrial,distr22,blackBear,target,2,2,bear,animal,horse,distrClass2,4,4,NA,animal,blackStimulus,NA,1,1,NA,NA,lion,distrClass2,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,the bear,,1.44926E+12,the bear,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,blackBear,NA,NA,,,,
5934-3,1.44926E+12,18,colorSizeTrial,sizeOnly3Distr3Same,big_blue_comb,target,2,4,NA,NA,small_blue_comb,distractor,3,3,NA,NA,small_blue_comb,distractor,4,1,NA,NA,small_blue_comb,distractor,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA,2,1,1,biggest comb,mturkgrind?,1449261240015___1449261242201,biggest comb,TRUE,FALSE,TRUE,,,,,,,,comb,big,blue,,,,
5934-3,1.44926E+12,19,colorSizeTrial,sizeOnly4Distr1Same,big_purple_ornament,target,1,5,NA,NA,small_blue_ornament,distractor,5,1,NA,NA,small_blue_ornament,distractor,3,2,NA,NA,small_purple_ornament,distractor,4,3,NA,NA,small_blue_ornament,distractor,2,4,NA,NA,3,2,1,mtg lurker,,,,,,,,,,,,,,,,,,,,
5934-3,1.44926E+12,20,subSuperTrial,distr12,grizzlyBear,target,3,3,bear,animal,squirrel,distrClass2,4,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,koalaBear,distrClass1,2,4,bear,animal,2,2,0,cool :D feels like meeting a minor celeb,,,,,,,,,,,,,,,,,,,,
5934-3,1.44926E+12,21,subSuperTrial,distr22,diningTable,target,2,3,table,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,lamp,distrClass2,4,4,NA,furniture,bookcase,distrClass2,3,2,NA,furniture,2,1,1,table,ha! lol you should create an account!,1449261277640___1449261287041,table,FALSE,FALSE,FALSE,,TRUE,,,,,,diningTable,NA,NA,,,,
5934-3,1.44926E+12,22,colorSizeTrial,sizeOnly4Distr3Same,small_brown_belt,target,1,4,NA,NA,big_brown_belt,distractor,3,2,NA,NA,big_black_belt,distractor,5,1,NA,NA,big_brown_belt,distractor,4,3,NA,NA,big_brown_belt,distractor,2,5,NA,NA,2,2,0,you're right,,,,,,,,,,,,,,,,,,,,
5934-3,1.44926E+12,23,subSuperTrial,distr33,bedsideTable,target,4,2,table,furniture,blackStimulus,NA,1,1,NA,NA,pretzels,distrClass3,3,4,NA,snack,blackStimulus,NA,5,5,NA,NA,cookies,distrClass3,2,3,NA,snack,1,1,0,non-edible,,1.44926E+12,non-edible,FALSE,FALSE,FALSE,TRUE,,,,,,,bedsideTable,NA,NA,,,,
5934-3,1.44926E+12,24,colorSizeTrial,sizeOnly4Distr3Same,big_orange_cap,target,3,1,NA,NA,small_blue_cap,distractor,4,4,NA,NA,small_orange_cap,distractor,2,5,NA,NA,small_orange_cap,distractor,5,2,NA,NA,small_orange_cap,distractor,1,3,NA,NA,1,1,0,biggest yellow,,1.44926E+12,biggest yellow,TRUE,TRUE,FALSE,,,,,,,,cap,big,orange,,,,
5934-3,1.44926E+12,25,colorSizeTrial,colorOnly4Distr3Same,big_green_jacket,target,5,2,NA,NA,big_brown_jacket,distractor,3,1,NA,NA,big_brown_jacket,distractor,4,5,NA,NA,small_brown_jacket,distractor,1,3,NA,NA,big_brown_jacket,distractor,2,4,NA,NA,1,1,0,only green,,1.44926E+12,only green,FALSE,TRUE,FALSE,,,,,,,,jacket,big,green,,,,
5934-3,1.44926E+12,26,colorSizeTrial,colorOnly3Distr2Same,small_blue_tack,target,1,4,NA,NA,small_red_tack,distractor,2,3,NA,NA,small_red_tack,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_tack,distractor,4,2,NA,NA,2,2,0,i haven't been turking for very long___blue,,1449261331423___1449261333653,i haven't been turking for very long,FALSE,TRUE,FALSE,,,,,,,,tack,small,blue,,,,
5934-3,1.44926E+12,27,colorSizeTrial,sizeOnly3Distr1Same,small_purple_rug,target,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_rug,distractor,3,4,NA,NA,big_blue_rug,distractor,2,2,NA,NA,big_purple_rug,distractor,1,1,NA,NA,4,3,1,but my SO has and he's set me up w/scripts___cool,,,,,,,,,,,,                                    ,,,,,,,,
5934-3,1.44926E+12,28,colorSizeTrial,sizeOnly4Distr3Same,big_pink_hairdryer,target,2,5,NA,NA,small_pink_hairdryer,distractor,4,2,NA,NA,small_purple_hairdryer,distractor,3,1,NA,NA,small_pink_hairdryer,distractor,1,3,NA,NA,small_pink_hairdryer,distractor,5,4,NA,NA,2,1,1,biggest pink,awesome! the grind has a lot of useful ones too,1449261361591___1449261367096,biggest pink,TRUE,TRUE,FALSE,,,,,,,,hairdryer,big,pink,,,,
5934-3,1.44926E+12,29,colorSizeTrial,colorOnly3Distr3Same,big_yellow_napkin,target,3,3,NA,NA,big_orange_napkin,distractor,1,1,NA,NA,big_orange_napkin,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_orange_napkin,distractor,4,2,NA,NA,2,2,0,oh yeah,,,,,,,,,,,,,,,,,,,,
5934-3,1.44926E+12,30,colorSizeTrial,colorOnly3Distr3Same,big_red_toothbrush,target,3,3,NA,NA,big_blue_toothbrush,distractor,4,4,NA,NA,big_blue_toothbrush,distractor,1,2,NA,NA,big_blue_toothbrush,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,3,2,1,only red___bummer,,,,,TRUE,,,,,,,,,,,,,,,
5934-3,1.44926E+12,31,subSuperTrial,distr12,gummyBears,target,4,4,candy,snack,blackStimulus,NA,5,5,NA,NA,pretzels,distrClass2,2,2,NA,snack,blackStimulus,NA,1,1,NA,NA,candyCorn,distrClass1,3,3,candy,snack,3,2,1,i lost mine April 2014 and haven't gotten a new one yet___gummies,i'll live. lol i suppose! ,1449261430356___1449261439198___1449261441668,i lost mine April 2014 and haven't gotten a new one yet,FALSE,FALSE,TRUE,,,,,TRUE,,,gummyBears,NA,NA,,,,
5934-3,1.44926E+12,32,subSuperTrial,distr23,mnMs,target,3,2,candy,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,popcorn,distrClass2,4,4,NA,snack,socks,distrClass3,2,3,NA,clothing,3,2,1,but working for myself is pretty nice___m&ms,i've applied everywhere.~~~~~~ no one is hiring~~~ lol,1449261450138___1449261457254___1449261458177,but working for myself is pretty nice,FALSE,FALSE,TRUE,,,,,,,,mnMs,NA,NA,,,,
5934-3,1.44926E+12,33,subSuperTrial,distr33,minivan,target,3,2,car,vehicle,blackStimulus,NA,1,1,NA,NA,bison,distrClass3,4,4,NA,animal,ivy,distrClass3,2,3,NA,plant,blackStimulus,NA,5,5,NA,NA,4,3,1,yeah,,,,,,,,,,,,,,,,,,,,
5934-3,1.44926E+12,34,colorSizeTrial,colorOnly3Distr2Same,small_blue_binder,target,2,3,NA,NA,small_green_binder,distractor,4,1,NA,NA,big_green_binder,distractor,3,2,NA,NA,small_green_binder,distractor,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,2,1,1,only blue,exactly,1449261485041___1449261487096,only blue,FALSE,TRUE,FALSE,,,,,,,,binder,small,blue,,,,
5934-3,1.44926E+12,35,colorSizeTrial,sizeOnly3Distr3Same,small_purple_bike,target,4,1,NA,NA,big_purple_bike,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_bike,distractor,1,3,NA,NA,big_purple_bike,distractor,3,4,NA,NA,2,2,0,i've had a few phone screening interviews but nothing beyond that. sigh~~~___smallest bike,,1449261501837___1449261504674,i've had a few phone screening interviews but nothing beyond that. sigh~~~,TRUE,FALSE,TRUE,,,,,,,,bike,small,purple,,,,
5934-3,1.44926E+12,36,colorSizeTrial,sizeOnly2Distr1Same,small_purple_bracelet,target,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_bracelet,distractor,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_purple_bracelet,distractor,2,2,NA,NA,2,1,1,smallest,got my sorry,1449261510729___1449261530170,smallest,TRUE,FALSE,FALSE,,,,,,,,bracelet,small,purple,,,,
5934-3,1.44926E+12,37,colorSizeTrial,colorOnly4Distr1Same,small_blue_book,target,4,4,NA,NA,big_black_book,distractor,3,1,NA,NA,big_black_book,distractor,1,2,NA,NA,big_black_book,distractor,2,5,NA,NA,small_black_book,distractor,5,3,NA,NA,2,2,0,argh! those suck___only blue,,1449261536939___1449261542287,argh! those suck,FALSE,TRUE,FALSE,,,,,,,,book,small,blue,,,,
5934-3,1.44926E+12,38,subSuperTrial,distr23,eagle,target,3,2,bird,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pig,distrClass2,2,4,NA,animal,bathrobe,distrClass3,4,3,NA,clothing,3,2,1,crushing disappointment___bald eagle,ooo yeah.~~~~~~,1449261550235___1449261556851___1449261557767,crushing disappointment,FALSE,FALSE,TRUE,,,,,,,,eagle,NA,NA,,,,bald eagle -> being even more specific
5934-3,1.44926E+12,39,subSuperTrial,distr12,picnicTable,target,4,3,table,furniture,bookcase,distrClass2,2,4,NA,furniture,blackStimulus,NA,5,5,NA,NA,sideTable,distrClass1,3,2,table,furniture,blackStimulus,NA,1,1,NA,NA,1,1,0,picnic table,,1.44926E+12,picnic table,FALSE,FALSE,TRUE,,,,,,,,picnicTable,NA,NA,,,,
5934-3,1.44926E+12,40,colorSizeTrial,sizeOnly4Distr1Same,small_red_yarn,target,1,3,NA,NA,big_purple_yarn,distractor,4,5,NA,NA,big_purple_yarn,distractor,2,4,NA,NA,big_red_yarn,distractor,3,2,NA,NA,big_purple_yarn,distractor,5,1,NA,NA,4,3,1,oh well,,,,,,,,,,,,,,,,,,,,
